bt_score,bear_score,fwd_spy_ret,fwd_spy_ret_pct
6.5,0.5,0.00792043401737752,0.792043401737752
6.5,0.5,0.007604787194677609,0.7604787194677609
5.5,0.5,0.0006701742453036896,0.06701742453036896
6.5,0.5,0.00565035002315728,0.565035002315728
6.0,0.5,0.011135252580119603,1.1135252580119603
6.5,0.5,0.0008282709752112094,0.08282709752112094
6.5,0.5,-0.020104705890496843,-2.0104705890496843
6.0,0.5,-0.0016882713209049882,-0.16882713209049882
5.5,0.5,-0.012348139287615467,-1.2348139287615467
4.0,0.5,0.005566014316259693,0.5566014316259693
5.0,0.5,0.023843901973101156,2.3843901973101156
6.0,0.5,0.0044917376403157405,0.44917376403157405
6.5,0.5,-0.003146437316027595,-0.3146437316027595
6.0,0.5,0.008638878012757534,0.8638878012757534
6.5,0.5,0.010705550071729464,1.0705550071729464
6.5,0.5,-0.01906632160983368,-1.906632160983368
5.0,0.5,-0.011499407523461236,-1.1499407523461236
4.0,0.5,-0.011810375386321459,-1.181037538632146
4.0,0.5,0.0024756440049111816,0.24756440049111816
5.0,0.5,0.004854374053330002,0.48543740533300017
4.0,0.5,-0.032627222257960886,-3.2627222257960886
3.5,0.5,0.012440001424702585,1.2440001424702585
4.0,0.5,0.0015566873334922349,0.1556687333492235
4.0,0.5,0.01157712550552148,1.157712550552148
5.0,0.5,-0.011700485125174964,-1.1700485125174964
4.0,0.5,0.029381359218160652,2.938135921816065
6.0,0.5,0.009486195978967826,0.9486195978967826
6.0,0.5,-0.0008319698194354519,-0.08319698194354519
6.0,0.5,0.0004166593630201554,0.04166593630201554
6.0,0.5,0.013725667670355435,1.3725667670355435
6.0,0.5,-0.019611112584839385,-1.9611112584839385
5.0,0.5,0.004622348412068877,0.46223484120688774
4.0,0.5,0.014975448046753215,1.4975448046753215
4.5,0.5,0.012528624287634571,1.252862428763457
5.0,0.5,0.005698627995452954,0.5698627995452954
5.0,0.5,0.0016191092665405193,0.16191092665405193
5.0,0.5,-0.006950135954119641,-0.6950135954119641
5.0,0.5,0.0014642215991673702,0.14642215991673702
4.5,0.5,-0.004794148322444625,-0.47941483224446246
5.0,0.5,-0.01396217335461547,-1.396217335461547
5.0,0.5,0.012503958198084364,1.2503958198084364
5.0,0.5,0.019056545890165477,1.9056545890165477
5.5,0.5,-0.004609665226708914,-0.46096652267089144
5.5,0.5,-0.016680020487012448,-1.6680020487012448
5.0,0.5,0.013175275888323457,1.3175275888323457
6.0,0.5,-0.02787742452054276,-2.787742452054276
4.0,0.5,-0.007858714773524622,-0.7858714773524622
3.5,0.5,-0.004550306612016053,-0.4550306612016053
2.5,0.5,0.014137204111764445,1.4137204111764445
4.0,0.5,0.01928169383087619,1.928169383087619
5.0,0.5,0.013512507322327671,1.3512507322327671
5.0,0.5,0.011069816631511964,1.1069816631511964
5.0,0.5,0.015983210465555064,1.5983210465555064
6.5,0.5,-0.0022022100647457465,-0.22022100647457465
5.5,0.5,-0.004099260320993392,-0.4099260320993392
5.5,0.5,0.005539636196899345,0.5539636196899345
6.5,0.5,0.0031655400441563675,0.31655400441563675
6.0,0.5,-0.0177500073627479,-1.77500073627479
5.0,0.5,0.03156355749875206,3.156355749875206
6.5,0.5,0.001868427545080431,0.1868427545080431
6.5,0.5,-0.021059721780788743,-2.1059721780788743
5.0,0.5,0.020401524756118672,2.040152475611867
5.0,0.5,-0.017659539451506,-1.7659539451506001
5.0,0.5,0.0029299536238796,0.29299536238796
4.0,0.5,0.017135400184401073,1.7135400184401073
5.0,0.5,0.004658210972344978,0.4658210972344978
5.5,0.5,-0.00502339770535587,-0.502339770535587
4.5,0.5,-0.0013199828420351611,-0.13199828420351611
5.0,0.5,0.019825912494848108,1.9825912494848108
6.5,0.5,-0.003138623453722733,-0.3138623453722733
