Date,Platinum_Equity,Benchmark_Equity
2020-10-28,34655.871845349146,29125.95298563738
2020-10-29,35471.89208743621,29421.97953500076
2020-10-30,34381.992871981245,29115.255429175588
2020-11-02,34491.87205159368,29441.600060153665
2020-11-03,35008.71250309471,29961.415959179914
2020-11-04,36122.561300320434,30631.018249192737
2020-11-05,37153.613889768676,31228.4215976162
2020-11-06,37239.0713406251,31221.290874285543
2020-11-09,36427.57983009975,31613.595431805104
2020-11-10,36113.98828803273,31567.235429895143
2020-11-11,36483.68686873017,31801.73705067795
2020-11-12,36357.2665036066,31493.229528287204
2020-11-13,36691.92304503416,31929.233677526507
2020-11-16,36939.225817568666,32327.78902182045
2020-11-17,36825.021675742595,32153.93239306193
2020-11-18,36685.32412343453,31766.963370580947
2020-11-19,36826.90114584305,31900.707841272255
2020-11-20,36732.99205589447,31682.256969579586
2020-11-23,36777.635075844904,31872.173176223125
2020-11-24,37072.01986537901,32385.750060201506
2020-11-25,37120.107105924115,32335.817339297148
2020-11-27,37232.78553698797,32425.879875858478
2020-11-30,37242.45756850383,32282.32661405653
2020-12-01,37860.78586310447,32635.404835928406
2020-12-02,37943.21076863873,32704.063430771257
2020-12-03,38005.59788777128,32695.152233806657
2020-12-04,38414.175192281036,32976.908507713844
2020-12-07,38665.34328120796,32909.1327923589
2020-12-08,38800.297923080114,33005.43728689972
2020-12-09,37742.28393544904,32709.413680467973
2020-12-10,37809.743164254745,32698.716124006172
2020-12-11,37660.242644883096,32660.378553709652
2020-12-14,37889.96484201216,32514.153109990973
2020-12-15,38567.194349208374,32953.72114942979
2020-12-16,38767.63459673127,33005.43728689972
2020-12-17,39038.19774771944,33190.00618677818
