Date,Strategy_Return,SPY_Return,Fixed_Fund_Return,Strategy_Equity,SPY_Equity,Fixed_Fund_Equity,Turnover
2021-11-15,0.0006675368450466613,0.00034256386695119545,0.0019861674043276877,113468.51076350824,156441.28807787757,142958.83312480288,0.0
2021-11-16,0.0035687390518593216,0.003957771423538148,0.0010683757602917288,113873.45026902629,157060.44693729372,143111.56687683304,0.0
2021-11-17,-0.0033320412050746595,-0.002429220726797854,-0.00823492264368283,113494.01924056587,156678.91244423352,141933.05419418606,0.0
2021-11-18,0.004962212075317701,0.0033963979729376703,0.0026094648916214045,114057.20063331774,157211.05638486118,142303.42351606642,0.0
2021-11-19,-0.0023454042231612253,-0.001788175329458186,-0.009920383707217734,113789.69039327043,156929.93545231572,140891.71895193632,0.0
2021-11-22,-0.003555927269848843,-0.0028152417188044287,0.003257991372260044,113385.06253017332,156488.1397511011,141350.74295670463,0.0
2021-11-23,0.0013827131829182199,0.0013260088324480446,0.006920865753305905,113541.8415508798,156695.64440658438,142329.01247283808,0.0
2021-11-24,0.0020832661732456703,0.0026698478211073517,0.00015081379218148672,113778.37942863078,157113.99793138032,142350.47765094656,0.0
2021-11-26,-0.024273363574895592,-0.022303288054179693,-0.03190879754271955,111016.5954577972,153609.83917817296,137808.24507947307,0.0
2021-11-29,0.012960371837914916,0.012266693103688553,0.005060622630414352,112455.41181510965,155494.12393307855,138505.64060317993,0.0
2021-11-30,-0.01808960802311928,-0.019457609996626823,-0.014020425338137663,110421.13749529586,152468.57991282156,136563.73261019212,0.0
2021-12-01,-0.012811042310194854,-0.011107285597737548,-0.01380584834246219,109006.52763090377,150775.06785104837,134678.35442869525,0.0
2021-12-02,0.013229303445401956,0.015316442124543528,0.013793648418550237,110448.60806246258,153084.40545161307,136536.06029927355,0.0
2021-12-03,-0.010607448283140811,-0.008701362152198522,-0.0050856362401948685,109277.03016449511,151752.36259992459,135841.68756292213,0.0
2021-12-06,0.009950897436157222,0.01184315178035611,0.009924246944992754,110364.43468378986,153549.58886322315,137189.8140157211,0.12400000000000001
2021-12-07,0.022294409428542356,0.020685013081103154,0.01763790772322232,112824.9445769799,156725.76411745694,139609.55529589643,0.0
2021-12-08,0.0031741719663251544,0.0026478577207404985,0.0022804942917055704,113183.07035315836,157140.75164201428,139927.93408981626,0.0
2021-12-09,-0.009034681915128248,-0.006751480842082103,-0.006107744515725766,112160.49731433998,156079.81886779284,139073.29001778236,0.0
2021-12-10,0.008005396449113744,0.009413476182812408,0.00331319567188022,113058.38656127105,157549.0725253225,139534.0670403434,0.0
2021-12-13,-0.010363338502437293,-0.008858291398915585,-0.0066900783535866195,111886.72423079719,156153.4569312643,138600.5731988489,0.12400000000000001
2021-12-14,-0.007807902813661763,-0.006879972029185777,-0.005323486122398751,111013.12356186417,155079.12551531653,137862.7349708683,0.0
2021-12-15,0.01577019275848476,0.015624826587885998,0.009521605093724194,112763.82191915625,157502.20995889438,139175.40949040165,0.0
2021-12-16,-0.011405982920353901,-0.00881839228514647,-0.0018031940723374719,111477.63969231254,156113.29368569932,138924.44921699344,0.0
2021-12-17,-0.008644409081685688,-0.010642822278997932,-0.00929878832739558,110513.98137135142,154451.80764561341,137632.6201702246,0.0
2021-12-20,-0.010287013179680336,-0.010633392412437548,-0.010278483190013815,109377.12258844539,152809.4609661073,136217.9655974074,0.12400000000000001
2021-12-21,0.019392248631388796,0.017758816284218604,0.019070220852088392,111498.19094426643,155523.17610989485,138815.67228537213,0.0
2021-12-22,0.009994148936224715,0.009998751845790244,0.008545522147839274,112612.52047068304,157078.21375408684,140001.92468735398,0.0
2021-12-23,0.005590663030290855,0.00622191585409948,0.0023762107579918144,113242.09912562637,158055.541182577,140334.59876693564,0.0
2021-12-27,0.015542874432021321,0.01415233025081264,0.015372714724522007,115002.2068527545,160292.39539936374,142491.92251976,0.12400000000000001
2021-12-28,-0.0021699847602286745,-0.0008171990047093347,0.001098102892975755,114752.65381649135,160161.4046133809,142648.39331210463,0.0
2021-12-29,0.0007969509094082894,0.0012792737854703251,-0.0021543847417368586,114844.10604830744,160366.29489974692,142341.07379011973,0.0
2021-12-30,-0.002394447067013338,-0.0027644938941080444,0.00020985159066088115,114569.11791541631,159922.96325667584,142370.94429087095,0.0
2021-12-31,-0.003083294623156374,-0.0025203351491971393,-0.0011320295318360872,114215.86757016793,159519.9037912163,142209.7761774583,0.0
2022-01-03,0.007053173272138354,0.005790023110515685,0.0065311642632150495,115021.45187456794,160443.52772075465,143138.57158550833,0.0
2022-01-04,-0.001511310035952189,-0.00033485479984340927,0.00451580297379105,114847.61880000011,160389.80243539356,143784.9571727384,0.0
2022-01-05,-0.02052126897592994,-0.01920205598539515,-0.011767936937648608,112490.79992336025,157309.98846954267,142092.90486414707,0.0
2022-01-06,0.000779913356426485,-0.0009395398359904883,0.0035876044852331257,112578.53300069558,157162.18946877634,142602.6780069575,0.0
2022-01-07,-0.0043774531649858955,-0.003953618162592321,0.0012935448838394372,112085.7257451022,156540.8301820198,142787.14097151518,0.0
2022-01-10,-0.003939529329938335,-0.0012444936687323604,-0.005462760922747928,111644.16074106196,156346.01610996018,142007.1289575451,0.56
2022-01-11,0.01193058580319431,0.009108581506970914,0.011082533724406467,112976.14098020883,157770.10654098794,143580.92775332322,0.0
2022-01-12,0.003532126245945583,0.0027033799015159232,0.0026736787285384315,113375.18697293068,158196.61907607084,143964.81702568108,0.0
2022-01-13,-0.009566906609316235,-0.013778408063898073,-0.007544665358635695,112290.53714734687,156016.9215041117,142878.6506578051,0.0
2022-01-14,0.0036040026463845898,0.0004089396140649626,0.005203312264296644,112695.23254038987,156080.7230037792,143622.092893079,0.0
2022-01-18,-0.011951501079873748,-0.017709611038042583,-0.0074937185433121,111348.35534698678,153316.5941088458,142545.82935233685,0.10000000000000003
2022-01-19,-0.0055517875460361354,-0.01038358900699754,-0.004896556322433454,110730.17293449976,151724.61760766688,141847.84567038514,0.0
2022-01-20,-0.010086455453432428,-0.011068126909007936,-0.008678069001841475,109613.29797784505,150045.31028476454,140616.880277895,0.0
2022-01-21,-0.015856255223616913,-0.019630524054661036,-0.015073609506821878,107875.24154920595,147099.84221193037,138497.27633451848,0.0
2022-01-24,-0.0018225656915610905,0.004246725203696178,0.0026357462475931183,107678.63183498952,147724.53481931152,138862.32001091904,0.9999999999999998
2022-01-25,0.004643954402625314,-0.012209055210894881,-0.00040501212057584266,108178.68649136828,145920.95781769877,138806.07908822334,0.0
2022-01-26,-0.0017585348995901326,-0.0025086604962303305,-0.0029200424090806473,107988.45049578139,145554.8916752494,138400.7594506475,0.0
2022-01-27,-0.0009607963295715894,-0.004938036924140743,-0.002922667061881684,107884.69558890891,144836.13624566773,137996.26010966167,0.0
2022-01-28,0.005398234950586991,0.024835424286748342,0.01358534075818898,108467.0825232704,148433.20314138217,139870.98632660712,0.0
2022-01-31,0.008241137873057426,0.018010864348293243,0.008361124200919922,109360.97470503296,151106.61342794428,141040.46501538903,0.8400000000000001
2022-02-01,0.007070785459275903,0.006757023682852248,0.007162565048269798,110134.24269478956,152127.64439351248,142050.67652049998,0.0
2022-02-02,0.006516229972762773,0.009714170858762028,0.006521158647775893,110851.90274806487,153605.43832349207,142977.01151811404,0.0
2022-02-03,-0.012145764999290624,-0.023505086471324432,-0.011406071166222843,109505.52158756266,149994.9292132327,141346.20554960458,0.0
2022-02-04,0.00551284386293536,0.004702101813220727,0.0059112175058342875,110109.20843020418,150700.22064186016,142181.73371423263,0.0
2022-02-07,-0.0015453556242162648,-0.0032091174905215514,-0.0019364812290496468,109939.05054567856,150216.6059279729,141906.40145578128,0.0
2022-02-08,0.004231435801555695,0.008228028888021655,0.003929611085258433,110404.25058014657,151452.59250100882,142464.03842401106,0.0
2022-02-09,0.011466539047382616,0.014635915341864925,0.01168763906399657,111670.20523042086,153669.23982315953,144129.10668471025,0.0
2022-02-10,-0.009804813646095258,-0.017965476444489203,-0.009404808184488899,110575.29967831536,150908.498714874,142773.60008253882,0.0
2022-02-11,-0.002781398057270429,-0.01971891051277974,-0.0009582174139381116,110267.74575460801,147932.74753309748,142636.79193268908,0.0
2022-02-14,-0.00423391179947773,-0.0032693734251979523,-0.004131383213030555,109800.88184475576,147449.10013959627,142047.50468493783,0.8400000000000001
2022-02-15,-0.0016720579745337874,0.016126991087907827,0.005236643165005066,109617.28840465641,149827.01046346757,142791.35677945224,0.0
2022-02-16,0.0014098998951584771,0.0011207508529047505,0.0011790109261000103,109771.83780808568,149994.92921323265,142959.70934924786,0.0
2022-02-17,-0.0033647496010816803,-0.021361425001345302,-0.010501290643878702,109402.48306061092,146790.8237822621,141458.447891007,0.0
2022-02-18,-0.0004660473544716759,-0.006474960500388538,-0.002578824339123126,109351.4963228079,145840.35899645244,141093.65140261108,0.0
2022-02-22,-0.0006343345105993968,-0.01073184169099406,-0.004751857384904978,109282.13089490467,144275.22335154476,140423.19449323034,0.0
2022-02-23,-0.001443831099621747,-0.0177385870499156,-0.008260848826989508,109124.34595568565,141715.98474297737,139263.1797117188,0.0
2022-02-24,0.0031350099390200837,0.015049221046925743,0.007677586815909265,109466.4518648458,143848.6999232572,140332.38486421513,0.0
2022-02-25,0.008435147993977135,0.022064069282164978,0.015794531127235535,110389.81758670135,147022.5876045133,142548.8690851122,0.0
2022-02-28,0.0006321638834007046,-0.002558620702429626,-0.0006595886271183957,110459.60204247484,146646.41256814363,142454.84547225505,0.0
2022-03-01,0.006231711479334172,-0.01523020916653095,-0.0004346439573565449,111147.95441252564,144412.9570312094,142392.9283344744,0.0
2022-03-02,0.015314889036249595,0.018396021470661994,0.020147944087082457,112850.17300095959,147069.58088939733,145261.85309295333,0.0
2022-03-03,0.0012102129935017932,-0.004978283523216276,-0.00036861704102058,112986.74574664429,146337.42681808933,145208.30709849304,0.0
2022-03-04,0.0063284176053402036,-0.008124639389803123,0.0026863214103607985,113701.77305759746,145148.48799596066,145598.38328281397,0.0
2022-03-07,0.005560975895616272,-0.029479052483203705,-0.006297841139959265,114334.06587685959,140869.64810047008,144681.4277946639,0.0
2022-03-08,0.006247937747140029,-0.007581803825475353,0.0031597468204268456,115048.41800283563,139801.60206360856,145138.58447611288,0.0
2022-03-09,-0.015706298889628604,0.026810845954397422,-0.0047906915931645155,113241.43316290416,143549.80128071396,144443.27027961938,0.0
2022-03-10,0.004804351362114329,-0.004515507073118208,0.0027372481416190865,113785.48479656814,142901.60113768617,144838.64735276165,0.0
2022-03-11,-7.412704681327917e-05,-0.01271532990603974,-0.004909708852830335,113777.05021460996,141084.5601351192,144127.5317636218,0.0
2022-03-14,-0.008888526672649283,-0.007308047832192632,-0.009032499805806992,112765.73986904204,140053.5074212679,142825.69986095544,0.0866666666666667
2022-03-15,-0.008019740922388894,0.021990266595659724,-0.0007706816729314456,111861.38785037083,143133.32138711875,142715.626711649,0.0
2022-03-16,0.0033712436802603874,0.022174345222325975,0.013269111444997171,112238.49984722656,146307.20906837485,144609.3362674285,0.0
