,NTSX,Platinum,F-TAA Weekly,SPY
2025-04-30,139575.2608373942,198845.1870701523,131483.56498889078,195195.8920955767
2025-05-01,139465.07354819126,198674.78486225073,131139.21356133267,196579.22098604013
2025-05-02,140211.09987346706,199280.1946627005,131539.52567304525,199497.28254075226
2025-05-05,139777.4289729815,199939.0557347633,131539.31049416846,198353.33009446194
2025-05-06,139402.39084526055,200460.110153566,132424.30325865286,196695.427998389
2025-05-07,139914.3968814808,200153.3971871273,132100.53324908263,197522.60959175217
2025-05-08,140002.5831987005,199904.41408112925,131829.94351829772,198898.89912992832
2025-05-09,140195.30149723365,199966.678866077,132433.4833919712,198645.48244758663
2025-05-12,142275.3237390123,200314.86664602824,131977.40862702965,205210.1977519463
2025-05-13,142805.20784533498,202393.85689802613,132767.43261231016,206565.36923326066
2025-05-14,142221.94492970634,202567.24730174543,132175.66461917304,206829.4026436422
2025-05-15,143393.68823856497,203341.08408881168,132696.98939271492,207839.60739647443
2025-05-16,144044.81484886826,203670.56552418013,132670.2393568267,209156.0816734117
2025-05-19,144100.8571257609,204214.6411423834,132720.140332797,209384.879855951
2025-05-20,143469.68827942913,204345.52800788378,132599.28441642225,208680.86769441213
2025-05-21,140835.81072304753,202684.94880332422,131004.33237722726,205164.461195282
2025-05-22,141137.03796134543,202642.99269587355,130909.10680704018,205245.39451338266
2025-05-23,140758.35124788928,201486.08266277486,130430.53560362603,203844.44800899804
2025-05-26,140758.35124788928,201486.08266277486,130430.53560362603,203844.44800899804
2025-05-27,143244.05973756453,205676.25356553833,132471.90559121844,208082.4842835882
2025-05-28,142298.27334328668,205023.44299577264,131723.902064529,206878.6781096531
2025-05-29,143025.9107964571,205263.05812080784,132104.11930664562,207695.2814413824
2025-05-30,143088.11918324218,204943.72528569013,131999.07469930846,207462.98281590248
2025-06-02,143138.65209567465,206926.18463599638,132945.04642054252,208631.59222840122
2025-06-03,143555.64895935036,208304.92855223923,133626.0242611943,209821.3581641677
2025-06-04,144306.30898850987,209119.60423712438,133726.64356964023,209765.04334586955
2025-06-05,143955.0961256398,207608.68803715953,133217.10150291966,208751.26121728483
2025-06-06,144231.25757993688,209586.4514889005,134229.6261119252,210894.9170875853
2025-06-09,144585.35282553776,209998.50210872953,134416.3598637018,211085.01806574757
2025-06-10,145359.98406297748,211667.0906223396,134995.87468639598,212281.8233538013
2025-06-11,145280.48137980755,211056.2124271488,134857.8054209178,211676.36212428418
2025-06-12,146306.8650329759,211777.51079986352,135363.54244267946,212517.6608886278
2025-06-13,144552.3696104916,209164.39936132156,134332.91664522715,210141.66792644144
2025-06-16,145236.4794358411,213015.78617589767,135362.85891765213,212140.99784164998
2025-06-17,144531.64564351566,210782.62974183483,134407.655806366,210328.22999525708
2025-06-18,144588.56358098474,210593.10804157247,134346.23815063082,210296.5336767614
2025-06-20,144255.08284478768,209493.8471258812,133925.05154255964,209802.6634908802
2025-06-23,145494.10607460336,212675.78922442417,134891.87350632978,211874.96417815948
2025-06-24,146783.18790070593,215822.79868762862,135914.04885657076,214215.6065132857
2025-06-25,146810.04149171698,216566.02212479527,135961.7802568474,214335.62169982278
2025-06-26,148095.40176036963,218766.00539125226,137030.7370127676,216012.56466683667
2025-06-27,148209.52952216662,219255.82050862827,137327.71602170065,217085.7773926008
2025-06-30,149208.40283889158,221203.6184514662,138017.2182688879,218123.71642411672
2025-07-01,149504.4490854455,219361.74970915326,137799.1381619863,218053.13056921435
2025-07-02,149639.33730007574,221003.44526284502,138659.80733830444,219041.60180268963
2025-07-03,150203.9924284549,223139.67887681167,139476.38677129074,220767.9741013382
2025-07-07,148873.97347040338,221259.39860885887,138445.53988801778,219122.80438563187
2025-07-08,148992.0417047944,221190.47847874902,138423.75016284763,219002.78919909478
2025-07-09,150249.08894814193,222853.0675220161,139164.24874068328,220316.070764339
2025-07-10,150410.1010366362,222431.17934128604,139472.90022385982,220937.41861950993
2025-07-11,149279.25837386912,221920.60546848227,139346.32399829273,220160.7434171478
2025-07-14,149264.29917235483,222738.75855687226,139545.99531776694,220580.83503643342
2025-07-15,147911.54952517306,222767.80723482813,138913.8285892615,219638.2542252462
2025-07-16,148506.99871715726,223263.94110685494,139345.75914069012,220372.53944826097
2025-07-17,149228.17817357634,225079.17237003383,140117.59623126886,221721.1716405653
2025-07-18,149052.82714314276,224776.86515152952,140103.1139167528,221558.72800827486
2025-07-21,149669.0003021029,226536.90945319767,140546.14449262034,221978.89656037244
2025-07-22,150273.0236705648,225569.84515904216,140629.85763998877,222010.63134527404
2025-07-23,151217.24117297656,226448.80753121374,141497.33146536068,223899.40880980706
2025-07-24,150733.14681763054,226887.75594494518,141523.96325159952,223973.49510765015
2025-07-25,151330.96759034263,226878.09601721476,141806.41480740864,224919.65329458995
2025-07-28,150941.77294996913,227400.59934671564,141671.89353238218,224863.18461066805
2025-07-29,151571.81073472303,226939.32904106387,141531.60539067994,224270.0710974581
2025-07-30,150898.6466665791,226905.27013426222,141121.31521822748,223987.6507450366
2025-07-31,150320.67420026648,226065.08752827076,140510.69005157077,223147.42904005927
2025-08-01,149115.29093092933,221831.20460359778,138643.85511479294,219489.96623034222
2025-08-04,151024.04855829783,227750.07343651453,140653.73239837112,222826.15761763699
2025-08-05,150963.2996058068,225940.11180178364,140115.08404852467,221696.437741545
2025-08-06,151325.71362688395,229561.4226678591,141298.8599934129,223394.53723182663
2025-08-07,151279.9238759072,230276.30769927852,141538.3135121444,223207.43663332783
2025-08-08,151787.33269410112,232436.4192972374,142450.54048261093,224947.92610295687
2025-08-11,151522.40888386843,231415.4303172141,142135.69858984888,224503.10058465085
2025-08-12,152750.37689890646,234874.40383699493,143589.97945375022,226893.13378500583
2025-08-13,154023.18603263004,235277.9100079001,143988.62823177522,227669.808987368
2025-08-14,153444.66627845715,234909.14242174683,143786.6446335945,227691.04244344763
2025-08-15,152515.6633785612,233867.49869875284,143429.36170299863,227157.9365235062
2025-08-18,152413.7218931198,233648.9175275608,143372.4962617777,227108.5071918716
2025-08-19,151881.90403635742,230150.23906444322,142302.92272771534,225876.38974316363
2025-08-20,151825.24149988982,229087.3975392425,141939.29705952504,225276.2368776664
2025-08-21,151257.92290392396,228161.30103638393,141494.65071593432,224372.46867007395
2025-08-22,154411.39555485503,231548.5772994231,143689.3148892955,227818.096982272
2025-08-25,153514.31778014207,231023.3203631713,143057.86178368714,226815.47011141022
2025-08-26,153862.6847461387,231816.18211467718,143506.90801455762,227765.12874129074
2025-08-27,154188.79533915065,232156.41680286737,143765.38460368232,228284.11749025164
2025-08-28,154988.09101616032,233180.852585473,144398.450139976,229092.56594392136
2025-08-29,154003.70258480406,232014.2990859038,143482.45586875846,227726.3161376959
2025-09-02,152896.39330002904,231609.7747559634,142544.08684469224,226038.79490904807
2025-09-03,153897.67468333925,233491.82642830134,143289.59230206575,227263.83453906284
2025-09-04,155495.86469292775,234185.76750119112,144266.95252725776,229163.15179882373
2025-09-05,156005.97346456567,234998.26968998817,144282.20953867876,228499.45243071145
2025-09-08,157195.6313293841,235966.87019752886,144818.5948510209,229060.79269261376
2025-09-09,156844.5644099434,236456.46204603295,145072.39720282343,229590.3597032086
2025-09-10,157474.9670532708,236971.96564315233,145487.15243025977,230254.0590713209
2025-09-11,159160.35826193052,237684.95572228177,146549.5179936926,232167.5319684683
2025-09-12,158716.72672238786,238247.15344968683,146754.9195569291,232089.82982846678
2025-09-15,159468.00701112233,240706.64064733745,147693.3427671604,233325.44772011533
2025-09-16,159374.01944258367,240381.42332695363,147572.70032726336,233004.214764099
2025-09-17,158936.15266850262,239688.9096455552,147225.63079172946,232714.71659298427
2025-09-18,159156.45427519386,241683.26163194008,147885.06279175117,233802.08495613482
2025-09-19,159343.7726668389,243706.25732006333,148599.1567996803,234960.07764059375
2025-09-22,159723.26206915677,245778.08697974356,149412.62326543417,236071.6798394874
2025-09-23,159494.13088498634,244423.76358600843,148718.88492609502,234786.63261620412
2025-09-24,158819.6533259778,243001.0820647864,148092.91315083316,234039.6150128228
2025-09-25,158201.50993072064,242221.52883834657,147480.53402535254,232959.86299804857
2025-09-26,159274.41305201277,243561.97254816996,148491.11166102378,234294.53188499622
2025-09-29,159796.12432628864,245283.16559470436,148973.0994468012,234952.99982190056
2025-09-30,160079.72889548552,246356.23335014237,149447.93614223346,235838.03488979954
2025-10-01,160630.40994049885,247108.8853621603,150081.22255859792,236641.6365763206
2025-10-02,160534.30619223378,247804.16050531802,150303.631267797,236914.2095288211
2025-10-03,161243.70071672817,247165.12433573068,150206.24109029846,236910.70908588046
2025-10-06,161734.8368425431,249626.54461083945,151069.93878593214,237760.31659390745
2025-10-07,161260.22881010862,248534.59979150823,150383.80205065387,236878.8204353551
2025-10-08,162483.63609297763,251693.55864345006,151536.82696244965,238291.34532792802
2025-10-09,161456.92406709312,250474.31175194978,150963.31483616837,237601.02720690423
2025-10-10,158376.02178643516,242643.88036898494,146953.00010048127,231179.1761342108
2025-10-13,161490.81942857307,249982.02638178557,149487.59088477047,234726.39422449993
2025-10-14,161642.3087082985,248813.8024385369,149049.77774479688,234439.62716820702
2025-10-15,162217.14339087883,251290.37205256033,150044.38006717397,235480.45118016857
2025-10-16,161983.92579068503,250901.4464272938,149417.76072095396,233876.74825006703
2025-10-17,161827.62037778916,252088.72807494682,149835.84830678892,235204.3393183214
2025-10-20,163555.33518097716,256545.04630044964,151513.50322005746,237650.57193775673
2025-10-21,163216.52750960673,253946.29211512196,150954.43457032338,237647.03302841008
2025-10-22,162687.44609214575,251540.7098451874,150166.07531827624,236411.5305359794
2025-10-23,163031.106382544,253565.08709023084,151241.72236563437,237813.43870051252
2025-10-24,163941.39203761838,255926.6212545158,152428.1467047706,239756.95386070007
2025-10-27,165065.04698648708,259159.55964458326,154061.08588818336,242585.54255519254
2025-10-28,165414.76392920574,260458.9100739879,154573.5624520262,243229.85485471046
2025-10-29,164476.53010739977,261313.86837013802,154727.3597601765,243346.7157959603
2025-10-30,162871.51724248647,258253.14403313727,153215.6739676006,240670.33866977782
2025-10-31,163141.36664346166,259111.44255690783,153596.34307624635,241459.78471891253
2025-11-03,163293.54915447673,260433.54072309053,153962.3825237549,241912.91898090183
2025-11-04,161723.8181136228,254404.62112275956,151599.07932073556,239045.40228359666
2025-11-05,161891.65305744187,257084.23331819903,152405.13964618478,239873.77633554398
2025-11-06,161159.1264993863,250603.16879427913,150690.6757442382,237300.10451322494
2025-11-07,161036.86239139986,249911.93911645305,150791.51226672696,237533.7494629128
2025-11-10,163127.46553181057,257987.98654746334,153410.03367381162,241240.29540661108
2025-11-11,163954.56343212244,257228.64149761086,153572.5902429013,241792.55759671127
2025-11-12,164246.77866365438,257576.23402691606,153791.9017114786,241927.11308469414
2025-11-13,161462.1050588371,251770.34302431985,151169.5839114523,237912.56662862338
2025-11-14,161033.79757938228,250995.24043457131,151079.26531690932,237873.60015940474
2025-11-17,159331.1485601951,249254.12205618538,149820.93018291364,235657.4735803107
2025-11-18,158438.6315176511,245115.49662760444,148577.7891558523,233678.53086025114
2025-11-19,158886.75081764808,246063.6656177976,149098.19230395093,234581.26047488314
2025-11-20,156978.868850856,241417.67663756674,146691.6065067071,231005.7311098212
2025-11-21,158889.81562966562,243075.66877739673,147752.73120910782,233306.8299796397
2025-11-24,161051.493220198,248232.34584690028,150305.49030200162,236740.72603802558
2025-11-25,162419.05612546465,249275.90303095864,151408.5312559124,238967.50781156536
2025-11-26,163786.21768630043,250707.77585626143,152622.69231267658,240617.2165631728
2025-11-28,164340.76623219307,252172.3905362054,153654.58123604834,241930.61352763485
2025-12-01,163511.4426945827,252225.00614029885,153035.8546733078,240826.0891474344
2025-12-02,163562.59586659019,252799.90574474566,153539.1968775107,241272.18405713644
2025-12-03,164479.48546184527,253110.07160295028,154016.45026458855,242107.635927777
2025-12-04,164032.60668099832,253233.62787270205,154000.6403608452,242284.61986151326
2025-12-05,164212.33601431412,254529.84488511618,154330.0303589296,242744.87040860165
2025-12-08,163320.840575776,254010.63937895163,153911.43841532266,242015.58581835928
2025-12-09,163556.46624255506,254599.92088516091,153997.47080337512,241806.71323409767
2025-12-10,165064.02538248122,255850.8266156874,154877.21802012902,243410.41616419924
2025-12-11,165583.58399117333,255460.89998414813,155173.47711120677,243976.83399168585
2025-12-12,163286.54386986516,253466.0319453864,153270.16401004806,241353.57897210837
2025-12-15,163556.39327084034,252458.00880691945,153006.51159485374,240988.91744378422
2025-12-16,163196.6427173499,252827.9308327595,152710.0873551473,240330.48797328584
2025-12-17,162389.21069415074,249668.2963235487,150944.44867683953,237685.9610312228
2025-12-18,163568.28766033708,252235.33033651658,152289.48178690372,239480.80353244694
2025-12-19,164195.22414721607,254792.65034480093,153790.83194799506,241651.3474205005
2025-12-22,164641.11780991452,256306.4645358339,154780.00045775564,243156.8071498278
2025-12-23,165107.84489716098,257510.8458190802,155509.1973870392,244268.1400838798
2025-12-24,165711.13854847584,257806.20987238505,155932.34085184033,245127.36419339216
2025-12-26,165743.72041909114,258342.85250303795,156110.359309198,245102.514895154
2025-12-29,165174.72347368713,256058.96607717895,155083.3880398348,244229.05821544342
2025-12-30,165158.01295101992,255967.85442866202,155090.9631553301,243930.82817017997
2025-12-31,163684.82348871932,254763.36894057848,153916.99697100723,242123.56101983672
2026-01-02,164300.5588173912,254473.65438109313,154211.02497344822,242567.3864115882
2026-01-05,165821.14340839203,256988.15474971416,155440.4580829657,244182.8985283138
2026-01-06,167092.63905125097,259016.50462407892,156532.62688873877,245635.1207518182
2026-01-07,166300.7135174264,258540.75914368493,155984.31339673267,244843.32825192114
2026-01-08,166267.76678823752,258043.582514104,155839.14085317717,244818.47895368296
2026-01-09,167739.60627381614,259511.80941334795,157135.49030598914,246437.56844616105
2026-01-12,168431.9619029272,260402.55813820075,157810.85679456877,246824.57895633715
2026-01-13,168409.7055299425,260001.6298820361,157346.53988313166,246331.05496810938
2026-01-14,168718.81371342842,259335.1583169259,156931.01465243386,245120.28637469895
2026-01-15,169264.38673841246,259575.8496343465,157495.97182990354,245787.7939169995
2026-01-16,168345.1255624295,259037.69244956173,157309.60388485086,245581.8447795894
2026-01-20,164849.88988568253,256256.44802872455,155226.6495596867,240582.59679782554
2026-01-21,167542.29075725668,259521.5946158041,157201.94029886817,243359.17891148533
2026-01-22,168363.76983553637,262048.13281746037,158397.1288011842,244630.3012958178
2026-01-23,168822.17814730652,263042.0186226988,158628.32526012007,244719.0432943245
2026-01-26,170133.0785161056,264395.52323986124,159414.78536484655,245961.77747107227
2026-01-27,170721.66836690763,266222.39887294645,160888.988823481,246941.74762883456
2026-01-28,170583.78831197452,268553.0217492641,161430.44685395286,246916.89833059645
2026-01-29,170787.4523677132,267886.9338536622,161238.53862367882,246426.9132517153
2026-01-30,168594.5428832876,260428.63807696698,158601.05875443725,245691.93563339362
2026-02-02,168657.77287407854,259236.6729754074,158829.39254221632,246913.35942124986
2026-02-03,168526.56973104086,260154.90794834687,158814.72736492733,244825.59523878212
2026-02-04,168204.76446919647,257067.46641087226,157898.9915431259,243639.6759436098
2026-02-05,166237.11866806188,253097.75402144602,155569.85437389524,240596.79090161793
2026-02-06,169459.07527324258,257282.31048247596,159077.6285432155,245212.6057489582
2026-02-09,170477.2860943641,259624.42184696984,160684.86499471337,246394.947668378
2026-02-10,170525.5203977834,258953.4725797102,160191.404634405,245745.17313921644
2026-02-11,170812.26275071254,259156.20217971024,161071.26383802335,245688.396724047
2026-02-12,168819.95251000806,255452.0264807002,158921.80281740997,241892.80105059443
2026-02-13,169445.79442116647,256648.97253233404,159265.57405866438,242063.20722891475
2026-02-17,169857.93866581435,255082.58025084186,158750.82992515626,242453.7566484374
2026-02-18,170977.3977410876,257360.49020926867,159878.33345092266,243675.18043629362
2026-02-19,170955.98054282198,256890.98234428265,159991.68105330365,243032.52219223123
2026-02-20,171794.79040334385,259736.04206531995,161303.5782534962,244790.09074609826
2026-02-23,170648.8425956331,259019.1078329463,160747.94359177703,242290.46675521633
2026-02-24,171907.45873084673,259804.8034626593,161622.4982661979,244051.535752024
2026-02-25,173136.33889231854,260770.51243678504,162800.7603771434,246110.91172690695
2026-02-26,172971.56876051705,260465.22256562868,162269.152279638,244743.89259256265
2026-02-27,172606.30884256645,261171.59556178594,162468.32452769863,243568.666958242
2026-03-02,172711.789456171,261359.2533692561,162275.41524773074,243707.14601963095
2026-03-03,170682.73795711307,258307.93933005692,159152.51608533436,241559.02804624123
2026-03-04,172037.02001030362,261500.89311579702,160123.45858919155,243263.3206278794
2026-03-05,170221.84860704292,260548.77118926166,158700.62662468615,241906.99515438685
2026-03-06,167615.15301438858,259341.71505749525,158419.44413892512,238736.2862454518
2026-03-09,169012.19649239563,261689.35987442752,159466.33967665824,240827.58933726614
2026-03-10,168581.40797464087,261962.72877454842,159576.7677886277,240440.57882709004
2026-03-11,167832.42629491957,261854.2910420048,159613.20138486024,240138.77140607405
2026-03-12,165896.6691331106,256654.26609588947,157836.66120895764,236492.2715220503
2026-03-13,164562.81916003718,253911.7455366013,156562.36483489862,235153.7175281026
2026-03-16,166712.27398835664,257537.48198875002,157986.3397668561,237546.82804093283
2026-03-17,167598.07763314786,258955.73110810234,158732.47280286803,238171.71480545035
2026-03-18,165603.03095314192,254048.35442215047,156787.39111353492,234848.33273133409
2026-03-19,165089.1276523394,251419.3695359379,155858.1467333748,234269.6056539462
2026-03-20,162729.14942709907,245746.88841373002,153205.0802133855,230911.1806840173
2026-03-23,163786.65551658865,246133.5012223401,153051.05099398436,233335.7567169076
2026-03-24,163805.62816241168,245239.38818164926,153834.08340473,232552.46529272356
2026-03-25,164965.95139791915,246564.96225207573,154777.63871135277,233848.43697529414
2026-03-26,163204.2317756791,242818.6664553192,154009.37306096492,229672.17774864586
2026-03-27,161875.48982263496,241860.8376196836,154802.59868839104,225755.83602694338
2026-03-30,162079.48225108982,241241.2742183243,154928.48353724807,225001.0482095619
2026-03-31,164777.53843055354,245789.47783226086,155992.94486588787,231541.3373461488
2026-04-01,165658.63539974636,245995.54752772383,156332.98157072446,233285.90425480762
2026-04-02,166399.11587470467,245838.31177673713,156672.32428102058,233495.96929765344
2026-04-06,167041.3034499567,245884.99092335856,157008.46288500563,234599.6474169231
2026-04-07,166639.84956151297,246033.7489718146,157326.2276861652,234702.89125046975
2026-04-08,169509.02441195742,246521.51779947733,157479.66374713,240680.64766657012
2026-04-09,169917.921415301,247604.24545251482,157722.53848217247,242069.16952183563
2026-04-10,169777.04952006502,247796.17066615543,157688.11605048378,241908.99540749576
2026-04-13,170740.6045268733,249233.72607453985,158469.103919297,244273.02531743437
2026-04-14,171901.14667752487,252577.05091433218,159219.7672537349,247249.44040995958
2026-04-15,172177.4905611087,254435.46944163443,159290.16222955188,249200.49498571162
2026-04-16,172058.0723499957,255147.26420033557,159791.23710163354,249812.84170189223
2026-04-17,173821.54329338862,257568.5631722183,160328.32364495716,252831.99297141828
2026-04-20,173577.56236527598,256861.56021087343,160104.7014359591,252326.4289981309
2026-04-21,172467.80852805835,255492.48720595564,159100.93766179372,250674.45072857296
2026-04-22,173680.37951129384,258447.2132018458,160814.4826824891,253212.9642558616
2026-04-23,173288.84977604978,257313.49267045286,160372.90429108051,252230.30144968338
2026-04-24,174067.2390567968,260460.07127515072,161645.50306008468,254184.93340118803
2026-04-27,174269.917994387,260313.5782466099,161746.56047381126,254622.83496642456
2026-04-28,174041.15166879015,258221.8770355003,160954.41696543407,253383.8704974591
2026-04-29,173784.6925774631,258892.95300767024,161234.7509548572,253344.71169621078
2026-04-30,174961.58039220836,260731.43784268925,162809.46884645688,255865.3768111426
2026-05-01,175191.62372281257,263131.0602381331,163134.46219169535,256573.88954217665
2026-05-04,174501.16535828382,262011.6042198925,162717.92650350084,255633.96291299938
2026-05-05,175734.02247820699,265685.3520182615,164101.04744650063,257684.72241295144
2026-05-06,177136.3564055301,272535.57960055163,165858.28407067913,261266.40640296403
2026-05-07,176326.443344031,272271.48180138966,165069.1708938125,260465.3050328291
2026-05-08,177575.6826139052,278801.5837913424,166856.43271614725,262615.73099057534
2026-05-11,177643.18145000635,279614.3937508621,167907.3522167573,263213.8836029636
2026-05-12,177164.3775439764,277051.95209671336,167502.06781901943,262815.10237256944
2026-05-13,177461.3359369641,279898.76978972234,168263.233000177,264285.51920608414
2026-05-14,178196.7448777505,282013.7486377818,168891.01685727687,266371.860131532
2026-05-15,175969.21031469782,276758.79963067616,166697.87600389903,263167.57005021017
2026-05-18,176039.00775981214,275688.95459621603,166729.56074440465,262982.4697048203
2026-05-19,174970.70185654634,272648.7211490335,165785.0951689235,261230.78651106235
2026-05-20,176674.33599388204,277632.0330761943,167256.80071727463,263908.12529739336
2026-05-21,176708.12189778997,278319.0109189788,167392.26026756407,264431.49921663164
2026-05-22,177359.90525352562,279193.71420784644,167862.4833190396,265471.13077000895
2026-05-25,177359.90525352562,279193.71420784644,167862.4833190396,265471.13077000895
