,Combined_Equity
2025-11-17,608258.2179154132
2025-11-18,600359.0403524131
2025-11-19,603550.5633990088
2025-11-20,591776.651000365
2025-11-21,595441.2448673198
2025-11-24,608190.4143478741
2025-11-25,611016.1540810785
2025-11-26,616280.5829886346
2025-11-28,619374.8790308369
2025-12-01,617657.0382540794
2025-12-02,619521.5895003893
2025-12-03,621910.5924144768
2025-12-04,621049.9679294736
2025-12-05,622591.8457406145
2025-12-08,622088.9461629625
2025-12-09,623094.6441879611
2025-12-10,627130.7461357958
2025-12-11,627279.304411759
2025-12-12,619451.9135795654
2025-12-15,617712.3468376701
2025-12-16,617742.8521953287
2025-12-17,610003.808145181
2025-12-18,616436.0998486041
2025-12-19,622413.0911037211
2025-12-22,626479.4752592013
2025-12-23,629132.0183750718
2025-12-24,630308.7383642634
2025-12-26,631231.4947879451
2025-12-29,626760.8719624835
2025-12-30,626460.0651254714
2025-12-31,622461.159266457
2026-01-02,624672.3956856336
2026-01-05,630713.3390119441
2026-01-06,636453.3209900117
2026-01-07,634367.2319789098
2026-01-08,633035.4764264277
2026-01-09,638328.608726363
2026-01-12,640557.0513642448
2026-01-13,639936.707769204
2026-01-14,638794.7058541066
2026-01-15,640907.1842510462
2026-01-16,639966.6936697643
2026-01-20,631357.6218845488
2026-01-21,639783.8932536216
2026-01-22,644639.853659837
2026-01-23,645362.6725425454
2026-01-26,648138.2190105659
2026-01-27,653455.7110101498
2026-01-28,658068.8220443361
2026-01-29,655770.8122363067
2026-01-30,640155.7460458626
2026-02-02,640805.771679183
2026-02-03,641368.2925369258
2026-02-04,634838.3712449368
2026-02-05,627059.4050407116
2026-02-06,640566.732238979
2026-02-09,646563.5503148478
2026-02-10,645104.1331904618
2026-02-11,647041.0548176855
2026-02-12,638409.9796603338
2026-02-13,641152.34300656
2026-02-17,638812.199248449
2026-02-18,643565.8475346435
2026-02-19,642847.7248084694
2026-02-20,648352.8991570527
2026-02-23,646644.5097782734
2026-02-24,649441.4152117282
2026-02-25,653097.4051490254
2026-02-26,650861.2929210112
2026-02-27,651261.0610265193
2026-03-02,651812.0007027958
2026-03-03,642672.9533415887
2026-03-04,649061.0139461084
2026-03-05,644941.3185652011
2026-03-06,640958.8597049824
2026-03-09,646846.6313869248
2026-03-10,647185.6686783653
2026-03-11,646795.9251398348
2026-03-12,636505.7586295838
2026-03-13,630902.0655900015
2026-03-16,638459.0709434077
2026-03-17,642145.9799890752
2026-03-18,632294.3895584231
2026-03-19,627575.730835533
2026-03-20,615445.7148537348
2026-03-23,616407.6831435361
2026-03-24,616463.2844904362
2026-03-25,620367.7054430246
2026-03-26,612584.7770299707
2026-03-27,610716.2887670979
2026-03-30,610189.7640670093
2026-03-31,620264.5512620846
2026-04-01,622020.5396157029
2026-04-02,623202.11760163
2026-04-06,624605.5404943028
2026-04-07,625588.4203264649
2026-04-08,630195.9715440172
2026-04-09,633476.5972251755
2026-04-10,634121.217315574
2026-04-13,639087.8485413062
2026-04-14,646023.3676854745
2026-04-15,649284.9382946821
2026-04-16,651178.0981939837
2026-04-17,656554.9274124346
2026-04-20,655707.139360666
2026-04-21,652981.4694260631
2026-04-22,660737.7033202406
2026-04-23,659469.9209875445
2026-04-24,667746.4323515681
2026-04-27,668216.0413939875
2026-04-28,663385.0194737449
2026-04-29,665588.0306753506
2026-04-30,670619.8896779282
2026-05-01,674032.0839630424
2026-05-04,671288.3085684715
2026-05-05,680883.5276738694
2026-05-06,695616.7241796543
2026-05-07,692922.6493884597
2026-05-08,708148.6069015691
2026-05-11,712608.3331468198
2026-05-12,707432.1382378363
2026-05-13,712774.9786151988
2026-05-14,717851.0693829143
2026-05-15,703973.4423155758
2026-05-18,700786.066475851
2026-05-19,694959.0048245437
2026-05-20,706239.3347261441
2026-05-21,707306.2602735052
2026-05-22,710629.0570927378
2026-05-25,710629.0570927378
2026-05-26,722363.6119518405
2026-05-27,719518.6190573499
2026-05-28,725376.3834179542
2026-05-29,727864.2408952466
2026-06-01,733431.5108232833
2026-06-02,740083.7366100196
2026-06-03,736840.20750094
2026-06-04,733236.2404416003
2026-06-05,698109.4004110263
2026-06-08,710000.4914529511
2026-06-09,702057.5960751392
2026-06-10,684934.1869913489
2026-06-11,710527.3570337887
2026-06-12,715755.1784393743
2026-06-15,734981.3292046796
2026-06-16,721733.3830786548
2026-06-17,715707.5657344756
2026-06-18,731743.6462220139
2026-06-22,731447.7455644917
2026-06-23,708063.8715087799
2026-06-24,703942.2662118912
2026-06-25,711602.0486100244
2026-06-26,701097.1670757453
2026-06-29,718080.0912213975
2026-06-30,731051.1506009062
2026-07-01,719384.5662574357
2026-07-02,709073.3563393722
2026-07-06,715524.109523278
2026-07-07,707406.6557849513
2026-07-08,710427.4043477923
2026-07-09,719303.7752576293
2026-07-10,721432.6812323483
