,NTSX,Platinum Proxy-Aware,F-TAA Stitched,SPY
2012-01-19,125521.8496244963,137540.62436661686,110650.599222941,94873.65835200279
2012-01-20,125299.61784535188,137643.04324086895,110847.77872869717,95227.22677029466
2012-01-23,124606.31870357461,137938.55162793375,110803.82824323491,94981.87110969631
2012-01-24,124739.63776820085,137490.82116110256,110594.7907920409,94873.65835200279
2012-01-25,125147.19604903502,139756.30121623128,111763.34384648167,95667.48551991176
2012-01-26,125220.30650383004,139578.9257209349,111475.99261121417,95176.77419871508
2012-01-27,125350.5251250929,140272.82614571464,111645.28266249609,95133.42903305245
2012-01-30,125816.79180122758,140044.80501771998,111382.40403176734,94808.6906556632
2012-01-31,126203.2470643302,140440.58219511024,111532.1275653216,94772.55300022624
2012-02-01,126426.47898649509,141391.94891333324,112351.02104963886,95602.51782357217
2012-02-02,126609.70518784187,141919.3613735342,112631.63630176186,95754.07574692831
2012-02-03,126790.73107454366,143517.61753327117,113704.51496829218,97096.37442214788
2012-02-06,127157.58353444542,143362.96558728127,113528.43405169254,97031.506830117
2012-02-07,126666.71334000763,144080.80525065237,113901.15177043248,97276.86249071533
2012-02-08,126949.65380049348,144558.30292602646,114266.04097072817,97565.56331697629
2012-02-09,126727.5220356511,145461.93394633665,114591.45286807291,97688.19109512112
2012-02-10,126642.90993612086,144368.56066220728,113621.83832845638,96966.53913377739
2012-02-13,127275.80043946285,145589.51169253813,114548.66858274302,97688.19109512112
2012-02-14,127328.50797664066,145790.54305878602,114433.05980450615,97565.56331697629
2012-02-15,126868.34217293074,145032.06182934355,113989.02025914543,97110.88954690787
2012-02-16,127429.32239310222,146760.11246494463,115281.05875316841,98186.21003085215
2012-02-17,127405.91904642365,146631.72183255584,115363.69677219272,98445.98071190181
2012-02-21,126927.95069694967,147400.0601411073,115602.4688852319,98489.32587756444
2012-02-22,127045.36748755073,147117.99200067404,115292.2058156806,98171.79501040085
2012-02-23,127588.44514765612,147967.82647367707,115917.47472878755,98604.74614548359
2012-02-24,127843.18157496523,148289.30157956082,116241.63535515804,98821.27176517932
2012-02-27,128343.25308519122,148535.3988616096,116280.89571784089,98987.24470898678
2012-02-28,128330.25122592531,150058.8178322046,116985.12777428459,99275.94553524774
2012-02-29,127407.21923235024,148158.15272007667,116101.8456385569,98886.2394615189
2012-03-01,127522.73575121243,149503.189843228,116933.50783703165,99398.57331339255
2012-03-02,127412.11993315045,149355.76501304505,116563.8093302029,99095.55757098898
2012-03-05,126715.3202908016,147767.9241963863,115871.94024176273,98691.33637250015
2012-03-06,125697.67476749176,145832.85827539355,114107.01648295698,97247.93234550403
2012-03-07,126102.13260496252,147465.7542933804,114985.16230562079,97926.4393498025
2012-03-08,126641.90979310042,149326.67809530633,116284.55795629445,98900.65448197022
2012-03-09,127253.2972215027,150142.09748701839,116646.6982113276,99283.15304547339
2012-03-12,127143.28148925299,150083.1202534083,116594.60859285787,99290.36055569904
2012-03-13,127953.39733581903,152851.98123571224,118434.56142285874,101080.12549076138
2012-03-14,126525.893202728,153159.48552888795,118232.28364895235,100971.91273306785
2012-03-15,127266.89916658083,153742.5630937203,118857.21188734961,101556.52189581543
2012-03-16,127645.35328551983,153616.47038817863,119052.97446931512,101697.16844952441
2012-03-19,127493.93163222342,154896.80058004174,119624.60205103802,102095.78380672661
2012-03-20,127062.86999040864,154936.19500620407,119263.4296591791,101798.57411422704
2012-03-21,127444.12450980491,154977.31341759732,119083.70291389017,101631.90044025876
2012-03-22,126752.62562546445,154524.7581965504,118440.07961217633,100899.73752650263
2012-03-23,127757.46931811249,154703.79173262656,118806.7271421925,101225.97746852222
2012-03-26,128892.43161772132,157822.8915307172,120536.71195276496,102646.65781744577
2012-03-27,128706.60504452136,157853.07214162202,120278.0690004263,102327.72548996055
2012-03-28,128108.31948968704,156959.28309172296,119663.5497037417,101820.29674921269
2012-03-29,128069.11388328532,156423.1110350471,119304.43058730698,101646.41556501875
2012-03-30,127811.57705551895,156152.07320556405,119644.42032127449,102066.75355720663
2012-04-02,128890.93140319065,157925.25764808845,120690.83756506779,102813.33149141405
2012-04-03,127710.76263905739,157500.48893369234,120031.61367630328,102392.9934992262
2012-04-04,127182.98716716492,155025.13472166235,118496.33932973583,101378.13601773047
2012-04-05,127262.39852298879,156402.7901581804,118639.03827957087,101327.38313322482
2012-04-09,127106.1761831942,155179.67522572848,117689.51011532068,100189.39735204082
2012-04-10,126062.22689844649,152366.28643484786,115871.0331598931,98507.74507036332
2012-04-11,126320.56384062921,153676.19447825666,116730.538129145,99305.07588907643
2012-04-12,127121.77841431324,156315.89990841405,118224.11575942222,100602.62793831172
2012-04-13,126870.44247327368,153895.9193080806,116651.63126850844,99406.58165808773
2012-04-16,126829.3365951331,151702.6456543726,116329.06556416911,99341.31364882208
2012-04-17,128069.21389758738,155675.2358012357,118124.05979355014,100812.84698656
2012-04-18,127966.99928089719,155158.98100484512,117706.90461493527,100472.09191978042
2012-04-19,127373.61442686306,153446.5209962523,116847.39424895118,99827.01975458428
2012-04-20,127545.73904068282,152841.6122543763,117028.32372253084,99993.69342855255
2012-04-23,127066.47050528225,151254.54472265835,115895.52299586107,99152.91733986815
2012-04-24,127140.38107449366,150796.3886943691,116064.9391130571,99529.8100620847
2012-04-25,128094.01744449457,154188.3349673393,117992.4593388338,100892.53001627699
2012-04-26,128834.22329393103,155464.90114354464,118751.73079897549,101595.6626805131
2012-04-27,129002.34733566902,156640.1414397094,119145.81057284643,101762.33635448138
2012-04-30,128534.28040209749,155523.26134903304,118601.69527334314,101385.44363226483
2012-05-01,128733.90894897972,155891.00794333007,119077.36815121499,102016.10077700965
2012-05-02,129077.65810510905,156041.9340720062,118848.66032494868,101711.68357428441
2012-05-03,128306.54783634059,154109.04132409135,117819.66263563697,100936.07539055696
2012-05-04,127277.10062538944,150813.78373194076,115777.06795125233,99305.07588907643
2012-05-07,127413.32010477499,150799.74936284585,115950.68209790508,99377.55140856773
2012-05-08,127383.61585706756,149750.40644222056,115261.18536853416,98978.93605136553
2012-05-09,126854.34017064441,149256.47967483057,114586.15550645719,98391.82428090069
2012-05-10,127021.36405505988,149023.41918934844,114709.00116032186,98594.73571461464
2012-05-11,126999.16088000585,148829.726933086,114399.91360664638,98297.52602211504
2012-05-14,126694.117258768,147212.4103267919,113093.14963724591,97210.29312543671
2012-05-15,126625.90750477319,146672.29901752571,112426.33285109153,96652.11150018321
2012-05-16,126506.1903852251,145840.45026740478,111813.80401802705,96282.4262881923
2012-05-17,125940.40947855543,143321.28267794923,110208.45326773282,94854.53842904308
2012-05-18,125186.00159822854,141960.5072715994,109267.00770254513,94042.69248556996
2012-05-21,126611.90550248687,145277.84064074812,111446.15591231997,95659.07675798182
2012-05-22,126110.63382063636,144992.20138022097,111347.56892821436,95825.7504319501
2012-05-23,126591.50258486964,145296.83960843808,111295.74119253762,95876.50331645575
2012-05-24,126515.6917439194,144997.27687760204,111081.62208279049,96064.99972971837
2012-05-25,126490.48813980399,144992.13896878666,110852.68340792682,95753.27491245879
2012-05-29,127285.80186966738,145952.97788648625,112056.5245176748,96913.08343293713
2012-05-30,127171.78556533584,145138.02970992093,110638.09175534363,95506.81810446487
2012-05-31,127390.81688681482,144799.31699729915,110445.28789135323,95296.59905621658
2012-06-01,126267.95631775344,144688.27100487857,108003.7859966352,92897.39908985163
2012-06-04,125675.77163534384,145103.707164514,108235.04832764278,92853.85371557162
2012-06-05,125744.08140364072,145330.4894313303,108832.5754120492,93557.08648411644
2012-06-06,126297.2605082527,146756.93044405282,110942.64936748295,95659.07675798182
2012-06-07,126154.140042026,145905.78073830725,110713.25197520018,95717.03715271314
2012-06-08,126907.14772212425,146126.22367191038,111479.18218403486,96478.13021168057
2012-06-11,126005.21874628072,146046.36968856514,110044.58429386576,95253.15378624527
2012-06-12,126429.57942985848,146540.20242203973,111342.86823881677,96347.69429745796
2012-06-13,126384.77302254223,146614.76353102387,110667.85896856918,95731.55227747314
2012-06-14,127116.47765630485,146845.12516556992,111508.74129208748,96746.40975896886
2012-06-15,128238.33808234577,147054.5977116542,112704.17139101303,97735.8407460574
2012-06-18,128411.06278197783,147220.05875728925,113091.34945158714,97925.23809809823
2012-06-19,128386.75930658086,147175.3023356384,114202.96605180917,98872.42506691975
2012-06-20,128487.07365153218,146860.120400416,114160.02508655078,98712.1580687076
2012-06-21,127128.9794440605,145390.0270123425,111502.94084565471,96497.15003033161
2012-06-22,127174.08589428289,145717.94964665754,112411.25788180038,97240.3244180436
2012-06-25,126240.45238469102,145735.6532565112,110612.14018324093,95681.09970589355
2012-06-26,126370.07092014159,145777.96862048926,111153.7267036776,96162.00080483865
2012-06-27,127147.18204703275,146207.26404084166,111999.25900653307,97029.10432670843
2012-06-28,127188.28792517331,144988.6532699372,111447.84066496149,96752.21580887285
2012-06-29,128111.71997595656,146607.04328205215,114571.2827839294,99163.92881382401
2012-07-02,128929.7369523842,146618.11663260864,114951.10740167797,99462.64007095393
2012-07-03,128916.43505021218,147342.3012762352,115867.26875573263,100118.42339717987
2012-07-05,129389.00262737571,147128.60345349653,115326.78034961941,99666.65265206345
2012-07-06,129095.76069377922,144896.44014067747,114144.25909571584,98719.46568324194
2012-07-09,129502.61887449908,144663.68931010162,114011.0100892332,98595.53654908415
2012-07-10,128902.733090832,143655.46977583528,113016.24452830262,97735.8407460574
2012-07-11,128786.01640034524,143138.99583469483,112923.03426941388,97750.3558708174
2012-07-12,128882.03013030863,141987.74990031752,112191.1744278719,97276.76238640664
2012-07-13,130009.29132866001,144042.2369350805,113894.05762704302,98908.86303528277
2012-07-16,130202.01888870109,143726.14464859592,113689.53462513509,98675.72010034457
2012-07-17,130350.34009863413,144362.32067924427,114268.93893870278,99353.32616586483
2012-07-18,131182.25906304602,145378.89116413906,115253.97988763014,100089.29304335116
2012-07-19,131205.96245263072,146115.61472763497,115945.35509786024,100351.56633211808
2012-07-20,131223.5649697907,144129.53602459098,114624.66100702649,99433.50971712524
2012-07-23,130487.75974964419,143040.3696849898,113280.09339724196,98427.96193633767
2012-07-24,129926.87954377475,142367.78388185377,112392.75006557387,97582.78125807091
2012-07-25,130141.31020735967,142215.81679890802,112327.79692371086,97604.70410167394
2012-07-26,130786.80251275934,144125.39171022602,114159.18719028919,99214.88190694705
2012-07-27,131612.12053323624,147234.5992967806,116339.64379392187,101043.68752239834
2012-07-30,132130.19461783036,147128.16899137895,116305.43949281664,101043.68752239834
2012-07-31,131577.81562763476,146943.29593987347,115765.23787572935,100336.95110304939
2012-08-01,131034.8379818314,146532.48756601423,115576.59878494072,100249.56004156331
2012-08-02,130573.77204940308,146048.22560056433,114814.52338264015,99557.33874697435
2012-08-03,131630.1231076044,147868.059976985,117157.0459338576,101531.8962358778
2012-08-06,131907.76281008185,148454.52972308785,117671.67849625788,101728.60120245298
2012-08-07,131816.84980952277,149646.4670440985,118367.93664449104,102238.63265522674
2012-08-08,131798.14713504032,149567.72801658732,118405.725282154,102362.46168507586
2012-08-09,132014.57808466614,150058.54278700208,118583.27473670602,102449.95285087061
2012-08-10,132309.02018988715,150260.14796120877,118728.44335725556,102617.5274636171
2012-08-13,132007.07701201274,150473.7705690817,118657.71271186405,102566.57437049405
2012-08-14,131337.18121691403,150406.5846215561,118679.51121504046,102581.08949525407
2012-08-15,130980.830258727,150780.46918779332,118800.17564130052,102697.7110148775
2012-08-16,131166.05674611471,152767.30840527933,119880.78446440262,103455.4005273495
2012-08-17,131667.82849947544,153495.63725393254,120152.61253406142,103593.84478626729
2012-08-20,131861.75623114104,153717.93280089126,120206.46733809084,103601.15240080163
2012-08-21,131856.5554874347,153190.77460473133,120048.02154494399,103287.82591460302
2012-08-22,132605.76262405526,153878.35865050185,120287.14585611786,103331.57149750041
2012-08-23,131918.86439760888,152683.84062271292,119473.46000495185,102486.29071492494
2012-08-24,132237.20992101872,153708.70804038795,120016.3724874495,103105.63607278785
2012-08-27,132495.8469061076,153852.3365858736,120087.02134373548,103127.55891639089
2012-08-28,132598.86163721414,153823.50753301056,120038.01929637308,103025.55262583612
2012-08-29,132626.46558457857,153818.6518541484,119988.47697410497,103105.63607278785
2012-08-30,132218.5072465363,152194.017990514,118968.02400554423,102362.46168507586
2012-08-31,133366.57141971303,153693.4913370315,119769.59581613977,102850.67039855529
2012-09-04,133363.1709334435,153523.07924854904,119610.77623867487,102755.87161822619
2012-09-05,132918.50734655056,153230.99389392053,119473.19165825762,102668.48055674012
2012-09-06,133820.93639390433,158063.36067303902,121837.13880421956,104752.35195073267
2012-09-07,133941.4536278688,158211.93901389168,122396.77059521628,105160.3771129517
2012-09-10,133539.69617655326,156095.1941361771,121424.11654622066,104562.85449438317
2012-09-11,133536.6957474919,156011.57950439624,121734.41708897227,104854.35824128741
2012-09-12,133256.7557160674,156629.51298353472,122131.32878298525,105204.02259154039
2012-09-13,134475.12994358194,159206.65306477278,123923.59320555655,106806.99288658783
2012-09-14,133537.99593341848,159854.29763232238,124727.1495132761,107280.5863709986
2012-09-17,133346.3685306999,159673.4363385365,124323.8789860956,106916.30679167694
2012-09-18,133340.46768687924,159899.5931841265,124265.7291555583,106828.91573019087
2012-09-19,133589.80334187788,160254.56482818027,124396.4946132321,106887.17643784825
